Country,State,Observation Date,Clouds,Precipitation,Temperature (F),Number Seen in 10 s,Different Colors,Location,Grassy,Is the Grass Mowed?,Fertilized,Weed Killer,Pesticides
US,NC,8/23/11 20:30,Partly cloudy,None,75,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,NC,8/23/11 20:30,Cloudy,None,81,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,NC,8/28/12 19:30,Partly cloudy,None,82,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,NC,8/25/11 20:15,Clear,None,80,0,0,Suburb,Yes,Weekly,Yes,No,Lawn
US,NC,8/27/12 20:15,Partly cloudy,None,78,3,1,Suburb,Yes,Weekly,Yes,No,Lawn
US,PA,6/20/11 21:00,Partly cloudy,None,79,3,>3,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,5/11/12 15:15,Clear,None,78,0,3,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,5/12/12 16:00,Clear,None,78,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,6/12/12 21:00,Partly cloudy,None,70,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,6/15/12 21:15,Partly cloudy,None,75,3,>3,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,6/17/12 21:15,Cloudy,Misty,76,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,6/18/12 21:15,Cloudy,None,73,1,3,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,6/19/12 21:15,Partly cloudy,None,84,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,6/20/12 21:15,Clear,None,85,3,>3,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,6/21/12 21:15,Clear,None,86,3,3,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,PA,8/4/12 20:45,Clear,None,92,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,TX,9/4/11 1:30,Partly cloudy,None,80,3,1,City,Yes,1-2 times a month,No,No,No
US,NY,9/6/11 20:45,Partly cloudy,Light rain,62,2,1,Suburb,Yes,Weekly,Yes,No,No
US,MI,9/11/11 21:30,Clear,None,72,4,1,Rural: open area,Yes,Weekly,No,No,No
US,MI,6/7/12 23:30,Clear,None,65,3,1,Rural: open area,Yes,Weekly,No,No,No
AU,QLD,9/16/11 18:30,Clear,None,60,5,1,Rural: forest,Yes,<3 times a year,No,Yes,No
US,UT,10/17/11 21:00,Clear,None,53,0,0,City,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,RI,10/28/11 20:15,Clear,None,45,0,0,Rural: forest,Yes,Weekly,No,No,No
US,NY,5/22/12 4:15,Clear,None,58,2,1,Rural: open area,NULL,<3 times a year,No,No,No
US,NY,5/29/12 4:15,Clear,None,72,3,1,Rural: open area,NULL,<3 times a year,No,No,No
US,NY,6/5/12 21:30,Partly cloudy,None,57,3,1,Rural: open area,NULL,<3 times a year,No,No,No
US,NY,6/10/12 21:30,Clear,None,72,4,1,Rural: open area,NULL,<3 times a year,No,No,No
US,NY,6/16/12 21:30,Clear,None,75,5,1,Rural: open area,NULL,<3 times a year,No,No,No
US,NY,6/28/12 22:00,Clear,None,70,5,1,Rural: open area,NULL,<3 times a year,No,No,No
US,NY,7/16/12 21:15,Partly cloudy,None,72,3,1,Rural: open area,NULL,<3 times a year,No,No,No
US,PA,6/7/11 21:30,Clear,None,70,3,1,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,6/13/11 22:00,Clear,None,63,3,1,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,6/19/11 22:00,Cloudy,None,72,3,2,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,6/27/11 22:00,Partly cloudy,None,74,4,3,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,7/4/11 21:30,Partly cloudy,Misty,69,1,2,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,7/11/11 21:45,Partly cloudy,None,71,1,2,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,7/17/11 22:00,Clear,None,77,4,2,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,7/24/11 21:45,Partly cloudy,None,79,3,2,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,7/31/11 22:15,Clear,None,77,1,2,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,8/7/11 21:30,Partly cloudy,None,77,1,2,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,8/14/11 21:45,Partly cloudy,None,68,2,1,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,8/21/11 21:30,Cloudy,Light rain,69,0,1,Suburb,Yes,Weekly,Yes,Yes,No
US,PA,8/29/11 21:30,Clear,None,66,0,0,Suburb,Yes,Weekly,Yes,Yes,No
US,KY,5/29/12 21:00,Partly cloudy,None,75,5,1,City,Yes,1-2 times a month,No,No,No
US,KY,6/6/12 21:00,Partly cloudy,None,67,5,1,City,Yes,1-2 times a month,No,No,No
US,KY,6/23/12 21:30,Clear,None,86,3,1,City,Yes,1-2 times a month,No,No,No
US,KY,7/18/12 21:00,Partly cloudy,None,81,0,0,City,Yes,1-2 times a month,No,No,No
US,AL,5/18/12 18:45,Partly cloudy,None,80,3,1,Rural: open area,Yes,Weekly,No,No,No
US,VA,5/27/12 20:30,Clear,None,84,3,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,5/31/12 20:30,Clear,None,84,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/7/12 20:30,Partly cloudy,None,82,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/14/12 20:30,Partly cloudy,None,77,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/23/12 20:45,Clear,None,82,3,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/29/12 20:45,Clear,None,89,3,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,7/6/12 21:00,Clear,None,88,1,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,7/12/12 20:30,Partly cloudy,None,83,1,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,7/18/12 20:30,Partly cloudy,None,88,1,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,7/26/12 20:45,Clear,None,92,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,5/31/13 20:45,Clear,None,84,1,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/1/13 20:45,Clear,None,88,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/8/13 20:45,Clear,None,80,1,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/14/13 20:45,Clear,None,72,1,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/21/13 20:45,Clear,None,80,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,6/28/13 20:45,Partly cloudy,None,82,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,7/5/13 20:45,Partly cloudy,None,87,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,7/12/13 20:45,Partly cloudy,None,80,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,7/20/13 20:45,Partly cloudy,None,84,2,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,7/26/13 19:45,Clear,None,80,1,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,8/2/13 20:30,Clear,None,80,1,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,8/2/13 20:30,Clear,None,80,2,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,8/10/13 20:15,Partly cloudy,None,80,2,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,8/16/13 20:15,Partly cloudy,None,75,2,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,8/30/13 20:00,Clear,None,79,2,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,VA,9/6/13 20:15,Clear,None,74,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MA,2/20/12 12:15,Clear,None,41,2,1,Suburb,Yes,1-2 times a month,Yes,I don't know,I don't know
US,NY,6/9/12 20:30,Partly cloudy,None,75,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,NC,5/22/12 20:15,Cloudy,None,78,4,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,NC,5/23/12 20:30,Cloudy,Misty,68,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,NC,7/12/12 20:15,Partly cloudy,None,80,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,NC,6/12/13 20:30,Partly cloudy,None,82,5,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,NC,6/13/13 21:00,Clear,None,72,4,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,VA,4/15/12 22:00,Partly cloudy,None,70,3,1,Agricultural,Yes,Weekly,No,No,Trees
US,MD,5/23/12 20:45,Cloudy,Misty,66,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,No,No
US,TX,3/9/12 20:00,Cloudy,Light rain,48,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,NY,6/10/13 22:30,Clear,None,75,2,1,Suburb,Yes,Weekly,Yes,No,No
US,NC,3/15/12 20:30,Partly cloudy,None,60,4,1,Suburban/rural mix,NULL,No,No,No,No
US,NC,3/17/12 22:30,Partly cloudy,None,67,3,1,Suburban/rural mix,NULL,No,No,No,No
US,NC,3/18/12 21:30,Partly cloudy,None,60,3,1,Suburban/rural mix,NULL,No,No,No,No
US,NC,3/19/12 21:15,Partly cloudy,None,70,4,1,Suburban/rural mix,NULL,No,No,No,No
US,NC,3/20/12 21:00,Cloudy,Heavy rain,71,0,0,Suburban/rural mix,NULL,No,No,No,No
US,NC,3/30/12 21:30,Clear,None,65,3,1,Suburban/rural mix,NULL,No,No,No,No
US,NC,4/3/12 21:30,Partly cloudy,None,69,3,1,Suburban/rural mix,NULL,No,No,No,No
US,NC,4/8/12 20:30,Partly cloudy,None,62,3,1,Suburban/rural mix,NULL,No,No,No,No
US,NC,4/14/12 20:30,Clear,None,62,4,1,Suburban/rural mix,NULL,No,No,No,No
US,NC,4/18/12 20:45,Partly cloudy,None,60,3,1,Suburban/rural mix,NULL,No,No,No,No
US,IN,5/8/12 21:15,Partly cloudy,None,70,0,0,Rural: open area,Yes,Weekly,Yes,Yes,Trees
US,IN,5/27/12 22:30,Clear,None,77,4,1,Rural: open area,Yes,Weekly,Yes,Yes,Trees
US,AL,3/20/12 20:00,Clear,None,67,5,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,3/21/12 19:30,Cloudy,None,68,5,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,3/23/12 20:00,Partly cloudy,None,65,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,3/24/12 20:00,Clear,None,52,0,0,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,3/26/12 21:00,Clear,None,62,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,4/3/12 20:00,Clear,None,69,0,0,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,4/14/12 21:00,Clear,None,63,3,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,4/18/12 20:00,Clear,None,58,3,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,4/25/12 20:00,Cloudy,None,68,3,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/1/12 21:30,Clear,None,68,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/2/12 21:15,Partly cloudy,None,72,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/3/12 20:30,Partly cloudy,None,67,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/4/12 21:30,Clear,None,68,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/5/12 20:00,Partly cloudy,None,75,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/6/12 5:00,Partly cloudy,None,62,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/17/12 20:00,Clear,None,68,5,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/24/12 20:00,Partly cloudy,None,74,3,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/25/12 20:00,Partly cloudy,None,78,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,5/29/12 19:45,Clear,None,77,5,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,6/10/12 20:00,Cloudy,Light rain,69,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,6/10/12 20:15,Partly cloudy,None,72,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,6/12/12 20:30,Cloudy,None,72,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,6/21/12 20:00,Partly cloudy,None,79,5,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/1/12 20:30,Cloudy,None,84,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/3/12 20:00,Partly cloudy,None,81,5,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/10/12 20:15,Cloudy,Misty,73,4,2,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/13/12 20:30,Cloudy,None,78,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/13/12 20:30,Cloudy,None,78,5,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/14/12 20:45,Partly cloudy,None,76,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/18/12 20:15,Partly cloudy,None,72,4,2,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/21/12 20:00,Partly cloudy,None,76,3,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,AL,7/26/12 20:30,Clear,None,81,0,0,Rural: forest,Yes,1-2 times a month,No,No,No
US,MA,6/9/12 21:30,Partly cloudy,None,64,3,1,Rural: forest,Yes,Weekly,Yes,No,No
US,IL,6/17/12 21:00,Clear,None,82,4,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,IL,7/1/12 21:00,Partly cloudy,None,82,4,1,Suburban/rural mix,Yes,<3 times a year,No,No,No
US,GA,3/25/12 22:15,Clear,None,64,3,1,Suburb,Yes,<3 times a year,No,No,No
US,TN,3/25/12 20:45,Partly cloudy,None,72,5,1,Rural: forest,NULL,<3 times a year,No,No,No
US,IN,4/1/12 20:30,Clear,None,65,3,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,FL,4/1/12 22:00,Partly cloudy,None,69,4,>3,Rural: forest,NULL,No,No,No,No
US,KS,3/31/12 22:15,Clear,None,75,3,>3,Suburban/rural mix,NULL,N/A,No,No,No
US,MO,4/1/12 0:15,Clear,None,67,2,1,Rural: forest,Yes,Weekly,No,No,Trees
US,TX,4/2/12 21:00,Partly cloudy,Misty,85,3,2,Suburban/rural mix,NULL,No,I don't know,No,I don't know
US,TX,4/3/12 8:30,Partly cloudy,Misty,70,2,1,Suburban/rural mix,NULL,No,I don't know,No,I don't know
US,TX,4/3/12 21:30,Clear,None,70,2,>3,Suburban/rural mix,NULL,No,I don't know,No,I don't know
US,NY,7/7/12 22:00,Partly cloudy,None,80,5,1,Rural: open area,Yes,Weekly,No,No,No
US,AR,4/3/12 22:30,Partly cloudy,None,60,2,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,GA,4/4/12 20:30,Clear,None,62,2,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,4/11/12 20:30,Clear,None,40,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,4/18/12 20:30,Cloudy,Misty,55,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,4/25/12 21:00,Clear,None,60,3,3,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,5/2/12 21:00,Partly cloudy,None,77,1,>3,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,5/9/12 21:00,Clear,None,45,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,5/16/12 21:30,Clear,None,60,3,>3,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,5/23/12 21:15,Clear,None,60,3,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,5/30/12 21:45,Clear,None,78,3,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,6/6/12 22:00,Clear,None,60,4,2,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,6/13/12 21:00,Clear,None,78,3,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,7/4/12 21:15,Partly cloudy,None,72,3,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,7/11/12 21:00,Cloudy,None,67,2,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,GA,7/25/12 21:30,Partly cloudy,None,74,2,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,FL,4/7/12 21:45,Clear,None,67,1,2,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,I don't know
US,TN,4/7/12 20:30,Clear,None,70,3,>3,Rural: open area,Yes,Weekly,No,No,No
US,TN,4/25/12 21:30,Partly cloudy,Light rain,68,3,1,Rural: open area,Yes,Weekly,No,No,No
US,TN,5/1/13 22:00,Partly cloudy,None,66,1,1,Rural: open area,Yes,Weekly,No,No,No
US,GA,6/17/12 21:00,Clear,None,83,1,1,Suburb,Yes,1-2 times a month,No,No,No
US,GA,6/23/12 21:00,Partly cloudy,None,92,4,1,Suburb,Yes,1-2 times a month,No,No,No
US,MA,5/26/12 21:45,Clear,None,71,4,2,Suburb,Yes,Weekly,No,No,No
US,MA,6/15/12 20:15,Clear,None,60,3,2,Suburb,Yes,Weekly,No,No,No
US,KY,5/20/12 21:00,Clear,None,75,2,1,Suburb,Yes,Weekly,Yes,Yes,No
US,WI,4/14/12 2:30,Cloudy,None,52,1,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,FL,4/18/12 21:00,Partly cloudy,None,72,4,1,Rural: forest,NULL,<3 times a year,No,No,No
US,TX,4/19/12 20:00,Clear,None,78,4,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,TX,4/19/12 20:00,Clear,None,79,4,1,Suburban/rural mix,Yes,No,Yes,No,No
US,VA,4/20/12 21:00,Clear,None,59,5,1,Rural: forest,Yes,1-2 times a month,No,No,Trees
US,ME,4/21/12 22:00,Partly cloudy,None,45,3,1,Rural: open area,NULL,<3 times a year,No,No,No
US,FL,5/5/12 21:00,Partly cloudy,None,88,0,0,Suburb,Yes,1-2 times a month,No,No,No
US,KY,5/18/12 20:45,Clear,None,75,3,2,Suburban/rural mix,Yes,Weekly,I don't know,I don't know,I don't know
US,KY,6/9/12 20:30,Partly cloudy,None,77,4,3,Suburban/rural mix,Yes,Weekly,I don't know,I don't know,I don't know
US,GA,4/26/12 20:30,Clear,None,78,2,1,Suburb,Yes,Weekly,No,Yes,Lawn
US,TX,4/26/12 20:30,Clear,None,78,4,1,Suburb,Yes,1-2 times a month,No,No,No
US,TX,4/29/12 21:30,Partly cloudy,None,75,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,TX,6/12/12 21:15,Partly cloudy,Light rain,87,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,VA,5/3/12 20:00,Partly cloudy,None,84,1,1,Suburb,Yes,Weekly,Yes,Yes,No
US,MO,5/11/12 21:15,Partly cloudy,None,72,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,MO,5/18/12 21:30,Clear,None,78,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,MO,5/25/12 21:45,Partly cloudy,None,75,1,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,MO,7/13/12 22:30,Clear,None,76,1,3,Suburban/rural mix,Yes,Weekly,No,No,No
US,MO,7/20/12 21:45,Clear,None,86,2,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,NY,5/6/12 0:30,Partly cloudy,None,52,2,1,Suburb,Yes,No,No,No,No
US,IL,5/5/12 20:15,Clear,None,72,2,1,Rural: open area,NULL,1-2 times a month,No,No,No
US,TN,5/8/12 20:45,Partly cloudy,None,79,3,1,Rural: forest,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,TN,5/9/12 21:15,Clear,None,65,0,0,Rural: forest,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,TN,5/10/12 21:00,Clear,None,69,1,1,Rural: forest,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,TN,5/12/12 21:00,Cloudy,None,66,4,1,Rural: forest,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,TN,5/20/12 20:45,Clear,None,78,5,1,Rural: forest,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,TN,6/11/12 21:15,Partly cloudy,None,75,5,1,Rural: forest,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MA,5/8/12 19:45,Cloudy,Light rain,54,0,0,Rural: forest,Yes,1-2 times a month,No,No,Lawn
US,MA,5/9/12 19:15,Cloudy,Light rain,57,2,1,Rural: forest,Yes,1-2 times a month,No,No,Lawn
US,MA,5/12/12 21:45,Clear,None,66,3,>3,Rural: forest,Yes,1-2 times a month,No,No,Lawn
US,NY,5/7/12 22:00,Partly cloudy,None,50,2,1,Rural: open area,Yes,Weekly,No,No,No
US,NY,5/11/12 21:45,Clear,None,55,3,1,Rural: open area,Yes,Weekly,No,No,No
US,NY,5/19/12 21:45,Clear,None,61,4,0,Rural: open area,Yes,Weekly,No,No,No
US,NY,5/28/12 22:00,Partly cloudy,None,74,3,1,Rural: open area,Yes,Weekly,No,No,No
US,IL,6/5/12 19:15,Clear,None,78,3,0,Suburban/rural mix,Yes,Weekly,I don't know,Yes,I don't know
US,IL,6/7/12 18:00,Partly cloudy,None,80,0,0,Suburban/rural mix,Yes,Weekly,I don't know,Yes,I don't know
US,IL,6/12/12 20:30,Partly cloudy,None,78,4,0,Suburban/rural mix,Yes,Weekly,I don't know,Yes,I don't know
US,IL,6/18/12 20:30,Clear,None,82,0,0,Suburban/rural mix,Yes,Weekly,I don't know,Yes,I don't know
US,IL,6/27/12 18:30,Clear,None,95,0,0,Suburban/rural mix,Yes,Weekly,I don't know,Yes,I don't know
US,IL,7/4/12 22:00,Clear,None,82,0,0,Suburban/rural mix,Yes,Weekly,I don't know,Yes,I don't know
US,IL,7/9/12 21:15,Partly cloudy,None,83,0,0,Suburban/rural mix,Yes,Weekly,I don't know,Yes,I don't know
US,IL,7/17/12 21:15,Clear,None,84,1,0,Suburban/rural mix,Yes,Weekly,I don't know,Yes,I don't know
US,NE,5/10/12 21:00,Clear,None,70,3,1,Suburb,Yes,1-2 times a month,No,Yes,General
US,MO,5/11/12 21:15,Clear,None,73,3,1,Rural: forest,NULL,1-2 times a month,No,No,No
US,MA,7/6/12 20:30,Partly cloudy,None,80,4,1,Suburban/rural mix,Yes,Weekly,Yes,No,No
CA,ON,5/11/12 23:30,Partly cloudy,Misty,61,3,2,City,Yes,1-2 times a month,Yes,No,No
US,IL,5/27/12 20:45,Clear,None,80,2,2,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,IL,6/10/12 20:45,Clear,None,65,3,1,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,IL,6/20/12 20:45,Clear,None,85,4,1,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,IL,7/1/12 20:45,Clear,None,85,2,1,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,IL,7/8/12 23:15,Cloudy,None,82,2,1,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,IL,7/10/12 21:15,Clear,None,82,2,1,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,IL,7/20/12 23:15,Clear,None,77,0,0,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,IL,7/25/12 21:00,Clear,None,94,0,0,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,IL,8/13/12 21:00,Partly cloudy,None,74,0,0,Agricultural,Yes,1-2 times a month,Yes,Yes,I don't know
US,PA,5/13/12 20:00,Clear,None,76,3,>3,Suburb,Yes,Weekly,No,No,I don't know
US,MD,5/30/12 20:45,Clear,None,78,5,>3,Suburb,Yes,Weekly,No,No,No
US,MD,5/25/12 21:30,Clear,None,74,3,1,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,6/8/12 20:30,Clear,None,73,3,1,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,6/9/12 20:30,Clear,None,77,4,1,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,6/20/12 21:00,Clear,None,81,4,1,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,6/26/12 20:15,Clear,None,71,4,1,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,7/18/12 19:30,Partly cloudy,None,78,2,1,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,6/4/13 20:00,Clear,None,73,3,1,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,6/9/13 20:30,Partly cloudy,None,78,2,2,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,7/4/13 20:30,Partly cloudy,None,76,5,>3,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,MD,7/13/13 20:45,Partly cloudy,Light rain,74,5,1,Suburb,NULL,1-2 times a month,Yes,No,I don't know
US,CT,5/14/12 21:30,Cloudy,None,62,4,2,Rural: forest,Yes,Weekly,Yes,Yes,Lawn
US,OH,5/14/12 21:15,Clear,None,62,0,0,Suburb,Yes,1-2 times a month,Yes,No,No
US,OH,5/29/12 21:15,Clear,None,71,4,1,Suburb,Yes,1-2 times a month,Yes,No,No
US,OH,7/2/12 2:00,Clear,None,66,0,0,Suburb,Yes,1-2 times a month,Yes,No,No
US,OH,7/7/12 22:30,Clear,None,77,3,1,Suburb,Yes,1-2 times a month,Yes,No,No
US,OH,8/8/12 4:15,Clear,None,71,0,0,Suburb,Yes,1-2 times a month,Yes,No,No
US,RI,5/15/12 13:15,Cloudy,Misty,68,2,0,Suburban/rural mix,Yes,1-2 times a month,Yes,Yes,Lawn
US,CO,5/15/12 20:30,Clear,None,70,0,0,Suburb,Yes,1-2 times a month,No,No,No
US,IL,5/24/12 20:30,Clear,None,85,2,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,5/27/12 19:45,Clear,None,82,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/3/12 20:30,Partly cloudy,None,75,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/10/12 20:45,Cloudy,None,76,2,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/17/12 20:15,Clear,None,68,2,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/24/12 20:45,Clear,None,77,4,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,MA,6/22/12 19:15,Clear,None,90,4,1,Suburban/rural mix,Yes,Weekly,Yes,No,Trees
US,OK,5/16/12 21:00,Clear,None,75,3,1,Rural: open area,Yes,Weekly,No,No,No
